promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
럭스에디트 그랜드오픈💛,23.07.17,23.07.31,LUXE EDIT,"

LUXE EDIT
매일업데이트되는럭스에디트 특가
오늘의 특가아이템 확인하기


",[],"['전체', '에스티로더', '오휘', '아떼', '올라플렉스', '필립비', 'JUST AS I AM', '크리니크', '바비브라운', '헤라', '프리메라', '정샘물', '모로칸오일', '숨37', '로이비', '어반디케이', 'MAC', '베네피트', '랩시리즈', '빌리프', '비오템', '아워글래스', '프리미엄 전체보기', '대한항공 콜라보 굿즈✈']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103380001&trackingCd=Home_Planshop1_1_PROD
7월 올영pick,23.07.01,23.07.31,올영p!ck,"

올영p!ck
올리브영이p!ck한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영p!ck 7월 '],"['전체', '여름 피하지 말고 즐겨🌞', '다채로운 색조 에디션🧡', '내 피부에도 휴식을🌿', '참을 수 없는 썸머Pick💥', '수분에 풍덩💧', '컬러 리프레시💙', '산뜻하게 리프레시🌳', '속부터 아름다워지는 중💜', '트루 허브 트루 어스💚', '핫썸머맨즈케어👨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102910008&trackingCd=Home_Planshop1_2_PROD
매일매일 습관처럼 올리브영 이너뷰티,23.07.01,23.07.31,올리브영 이너뷰티,"

올리브영 이너뷰티
속부터 채우는건강함을함께 나눠요
기프트카드 이벤트 응모하기


","[' INNER BEAUTIFUL TIME 올리브영 이너뷰티 ', ' BENEFIT 이너뷰티 최대 50% 할인 공유하면 올리브영 기프트 카드 당첨 응모하면 반얀트리 스파 이용권 당첨 모든 혜택을 지금 바로 APP에서 만나보세요! ', ' [제조원 / 판매원] 콜레올로지 컷팅젤리, 건강기능식품유통전문판매원: 주식회사 어댑트 / 건강기능식품제조원: 코스맥스바이오(주), 콜레올로지 컷팅젤리는 건강기능식품입니다, 적절한 운동과 식이조절을 함께 병행하면 더욱 좋습니다. 바이탈뷰티 슈퍼콜라겐 7days, 제조원:(주)아모레퍼시픽 / 판매원:(주)아모레퍼시픽 니드인 비움효소, 제조원:(주)한국코스모 / 판매원:(주)내츄럴엔도텍 비브리 꼬박꼬밥, 제조원:(주)리빙라이프 / 판매원:(주)비브리브 티젠 콤부차, 제조원:(주)티젠 농업회사 법인 / 판매원:(주)티젠 농업회사 법인 ']","['전체', '속부터 가벼운👀', '속부터 빛나는✨', '속부터 가뿐한💖', '맛있는 식단관리🥙', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103190002&trackingCd=Home_Planshop1_3_PROD
마녀공장 신상 클렌징밤✨ 최초공개,none,none,쇼케이스,"

쇼케이스
클렌징 1등이제대로 만들어제대로 지워줘요
마녀공장 BEST&NEW ~50%


","[' SHOWCASE vol.29     메이크업에 각질까지     한번에 다 지워     더 편안한 밤    ma:nyo as you wish skin wizard ', '     진한 메이크업을 지울 때만     클렌징 밤이 필요한 건 아니죠.     매일 피부에 쌓이는 각질과 블랙헤드까지     순하게 지워내고 싶은 분들을 위해     클렌징 1위* 브랜드, 마녀공장이 만든     딥 클리어 클렌징 밤을     올리브영에서 처음으로 소개합니다.    * 2023년 1~5월 올리브영 클렌징 카테고리 주문액 기준 ', ' SHOWCASE IS     올리브영 쇼케이스는 지금까지 어디에서도     선보인 적 없는 브랜드의 신상 아이템을     최초로 공개하는 콘텐츠입니다.    ', ' 쇼케이스만의 특별한 혜택 07.24 - 26 BENEFIT 1 마녀공장 장바구니 쿠폰 10% APP 2만원 이상 구매 시 10% 할인 (최대 3천원) 행사기간 : 2023. 07. 24 ~ 2023. 07. 26 BENEFIT 2 제품 구매 시 증정 딥 클리어 클렌징 밤 6ml, 퓨어 폼클렌징 20ml        마녀공장 제품을 하나만 사도        클렌징 키트 2종 증정       바캉스 메쉬백 or 비피다 바이옴 앰플 토너        딥 클리어 클렌징 밤 구매 시        바캉스 메쉬백(24일)        비피다 바이오 앰플 토너(25일~) 증정       파데프리 선크림 모이스처 본품 (50ml)        딥 클리어 클렌징 밤 포함, 3만 5천원 이상 구매 시        파데프리 선크림 모이스처 본품 (50ml) 증정       증정품은 선착순 한정 수량으로 제공되며, 조기 소진될 수 있습니다. BENEFIT 3 마녀공장 BEST & NEW 최대 50% 할인 ', '마녀공장 장바구니 쿠폰', '꼭 알아두세요', '     마녀의 밤     MA:NYO’s BALM        땀나고 더운 여름에는 화장이 더 무거워지죠.     선크림과 워터프루프 메이크업, 픽서까지     겹겹이 쌓으니 답답하기도 하고요.     그동안 몇 번씩 지우느라 귀찮았다면,     이제는 마녀의 밤으로 한 번에 끝내봐요.     진한 마스카라도 쓱 지우는 세정력에     사용 후에는 당김 없이 유수분 밸런스를 맞춰     더 빨리, 더 편안한 밤을 보낼 수 있어요.    ', '마녀공장 딥 클리어 클렌징 밤 132ml 상품보기', '마녀공장 딥 클리어 클렌징 밤 132ml 장바구니 담기', '     ALL IN ONEs     DEEP CLEANSING        딥 클렌징 밤을 피부에 올리면     샤베트처럼 사르르 녹는 감촉이 기분 좋아요.     살살 롤링을 하기만 해도 베이스 메이크업은 물론     워터프루프 마스카라까지 지워지는 게 보이죠.     줄줄 흐르지 않아 사용하기가 편하고,     초미세먼지 세정까지 말끔하게 해주니     사계절 내내 클렌징은 마녀의 밤 하나로 끝.    * 워터프루프 제품 세정에 도움 ** 자외선 차단 제품 세정에 도움 *** 초미세먼지 모사체 99.664% 세정에 도움 *, **, *** 23.05.09~15, P&K 피부임상연구센타, 시험대상자 20명 ', ' BLACKHEAD CARE     따로 각질 제거 제품을 사용하지 않아도     매끈한 피부의 비결 역시 딥 클렌징 밤!     LHA로 각질을 마일드하게 제거한 후     파파인으로 모공까지 한 번에 케어해줘요.        이때 유화를 꼼꼼하게 해주는 게 가장 중요한데요.     물을 묻혀서 얼굴 전체를 마사지한 후에는     블랙헤드가 많이 쌓이는 콧등과 콧방울을     30초 정도 손끝으로 살살 롤링해 봐요.     1주일만 지나도 매끈한 코를 만날 수 있을 거예요.    * 즉각적인 블랙헤드 개선에 도움 ** 즉각적인 화이트헤드 개선에 도움 *, ** 23.05.09~15, P&K 피부임상연구센타, 시험대상자 20명 ', ' MOIST AND SMOOTH ', '     예민하고 건조한 피부라     뽀득뽀득한 세안은 되도록 피하는 편이에요.     피부의 수분막을 지켜주면서도     끈적임 없이 촉촉한 마무리가 베스트.     그래서 매일 딥 클렌징 밤을 사용하게 됐죠.     PEG는 빼고 수분케어 성분은 더해     피부 당김이 적고 자극이 없거든요.     그래서 사용 후 간단하게만 수분을 채워줘도 충분해요.    * 1회 사용 후 피부 속 수분함유량 개선에 도움 * 23.05.09~15, P&K 피부임상연구센타, 시험대상자 20명 ', '마녀공장 딥 클리어 클렌징 밤 상품보기', ' SUMMER ROUTINE     WITH MANYO     여름은 피부에 더 가혹한 계절입니다.     차가운 에어컨 바람과 뜨거운 기온은 수분을 빼앗고,     피지 생성이 활발해져 모공 관리도 쉽지 않아요.     그래서 메이크업도 세안도 최소한으로 가볍게,     필요한 부분은 쏙 채우는 루틴이 필요합니다.     마녀공장과 함께 여름 루틴을 만들어 볼까요?    7am 쫀쫀한 거품으로 말끔한 하루 시작       퓨어 & 딥 클렌징 폼        잠을 자는 동안에도 피부에는 피지와        노폐물이 쌓이죠. 퓨어&딥 클렌징 폼은        생크림처럼 쫀쫀한 거품으로 자극은 줄이고,        사용 후에는 촉촉함을 남겨        아침 세안을 하기에도 부담이 없어요.       7am 자연스럽게 맑은 내추럴 톤업       파데프리 선크림 모이스처        선크림 한 겹 만으로도 촉촉한 피부 표현!        자외선 차단 성분을 고르게 분산시켜        선크림의 오일감은 줄이고,        수분 크림처럼 촉촉하게 발려        메마른 피부도 생기 있게 커버해요.       21pm 메이크업과 피지를 함께 지워요       딥 클리어 클렌징 밤        피부 표면에 얇은 막을 형성하는 선크림은        딥클리어 클렌징 밤으로 잘 지워주세요.        식물성 오일과 모공 케어 성분을 함께 담아        사용 후에는 더 촉촉해요.       ', ' EDITOR 유승읍 DESIGNER 최우람 Photography 마녀공장 제공 ', '닫기']","['전체', '마녀공장 클렌징', '마녀공장 스킨케어', '마녀공장 선케어']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102030029&trackingCd=Home_Planshop1_4_PROD
❗아비브 껌딱지 라인 리뉴얼❗,23.07.24,23.07.30,아비브,"

아비브
밀착력을 높여새로워진껌딱지 마스크팩
최대 52%할인


",[' Abib 업그레이드된 초밀착 아비브 껌딱지팩 올리브영 출시 기념 52% 할인'],"['전체', '🛒아비브 껌딱지 라인 전면 리뉴얼', '📌📌아비브 더 알아가기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720081&trackingCd=Home_Planshop1_5_PROD
피지오겔과 함께하는 수분빛 여름💧,none,none,브랜드위크,"

브랜드위크
피지오겔이새롭게 선보이는수분 야심작
최대 47% 할인


","[' Only Brand Week special price   올리브영 브랜드위크에서 최초 공개하는   피지오겔의 신제품과 기존 베스트셀러를   최대 47% 할인된 가격으로 만나보세요.  UP TO 47% OFF ', 'BENEFIT', 'EDITORIAL', ' BENEFIT .01 피지오겔 제품 4만원 이상 구매 시 사용 가능한 장바구니 쿠폰을 사용해보세요. 피지오겔 장바구니 쿠폰 10% APP 4만원 이상 구매 시 최대 5천원 할인 사용기간 : 2023. 07. 24 ~ 2023. 07. 30 ', '꼭 알아두세요', ' BENEFIT .02 행사기간 중 피지오겔 3만원 이상 구매 시 데일리뮨 앰플 세럼을 드립니다. 행사기간 중 피지오겔 4만원 이상 구매 시 레드 수딩 ai 로션을 드립니다. 행사기간 중 피지오겔 DMT 썬스크린 구매 시 DMT 클렌징젤을 드립니다. ', ' BENEFIT .03 피지오겔 신제품과 베스트셀러를 브랜드위크 기간에만 특별한 가격으로 만나보세요. 피지오겔 DMT 하이드로 젤 크림 70ml + 30ml 28% 21,150원 피지오겔 사이언수티컬즈 데일리뮨 앰플세럼 10ml 더블기획 (+7ml키트) 13% 39,000원 피지오겔 DMT 무기자차 마일드 썬스크린 40ml 더블기획 43% 40ml 더블기획 피지오겔 DMT 페이셜 크림 150ml 47% 24,900원 ', ' BRAND WEEK 여름날의 피지오겔    피부를 위협하는 온갖 악조건으로 무장한 계절.    하지만 괜찮아요. 피부 전문가, 피지오겔과 함께라면 이 무더운 날씨에도 아무 걱정없이 편안할 거예요.   ', ' GLOW-FULL SUMMER MEMORIES ', ' NEW ITEM DMT 하이드로 젤 크림    여름 보습은 자외선과 땀으로 수분을 뺏긴 자리에 다시 수분을 빠르게 채워넣는게 핵심이에요.    보습 장인 피지오겔이 새롭게 선보이는 ‘DMT 하이드로 젤 크림’은 모공 1/200 크기의 하이드로 캡슐 함유 포뮬라로 10초* 만에 속수분을 빠르게 채워줘요       * 엘리드 / 23.05.09~23.05.10 / 성인 30명    (제품 사용법에 따라 두드려 흡수시킨 후 10초 경과 피부 속보습 및 겉보습 증가)     ', 'DMT 하이드로 젤 크림', '    피지오겔만의 워터세럼 공법으로 피부에 바르고 문지르면 워터리하게 변해요.    빠르게 흡수되고 촉촉함만 남죠.   ', 'TOUCH HERE', ' MY SUMMER SKINCARE ESSENTIAL 나의 여름 수분 메이트 DMT 하이드로 젤 크림 바이오미믹 테크놀로지를 적용해 피부 본연의 수분 보호막을 강화하고 수분을 지키는 보습 장벽을 완성해줘요. ', '피지오겔 DMT 하이드로 젤 크림', '장바구니 담기', ' 이글이글 뜨거워도 이대로 보내긴 아쉬운 여름. 선크림 하나 바르고 걱정없이 즐겨본 그 날의 기억. ', ' RECOMMEND item DMT 마일드 릴리프 썬스크린 SPF50+ PA++++ 민감한 피부에 사용해도 편안한 100% 무기자차 선크림. 수분감이 느껴지는 촉촉한 제형으로 백탁 없이 피부에 자연스럽게 스며들어요. ', 'DMT 마일드 릴리프 썬스크린 SPF50+ PA++++', '    피부 테스트*를 완료해 몇 번이고 덧발라도    자극없이 편안해요. 민감한 피부에도 합격!       * 민감성 패치 테스트 / 한국피부과학연구원 / 22.12.12~22.12.16 / 성인 34명    안자극 대체 테스트 / ㈜LG생활건강 기업부설 연구소 / 23.01.10~23.01.18    피부 자극 테스트 / 에코덤 / 22.12.05~22.12.07 / 성인 30명    ', 'DMT 무기자차 마일드 썬스크린 40ml 더블기획', '장바구니 담기', ' 여름날을 만끽하고 일상으로 돌아가기 전, 지친 피부에 비타민을 충전할 시간이에요. ', ' SPECIAL CARE item 사이언수티컬즈 데일리뮨 앰플세럼    여름을 뜨겁게 즐겼다면 피부에 쌓인 피로와    스트레스로부터 회복할 시간이 필요해요.    패룰릭 애씨드와 비타민 C를 함유한 항산화 세럼은    본연의 건강한 피부 밸런스를 되찾도록 도와주죠.   ', '사이언수티컬즈 데일리뮨 앰플세럼', ""    거칠고 푸석푸석한 얼굴에    생기 넘치는 수분 광이 살아나요*    써본 사람들이 입모아 추천하는 ‘꿀광' 효과를    만나볼 차례에요.       * 엘리드 / 21.06.14~21.06.29 / 여성 30명 / 피부윤기 개선효과 및    자외선 조사 부위의 피부항산화 효과    "", '사이언수티컬즈 데일리뮨 앰플세럼', '장바구니 담기', ' 피지오겔 덕분에 한층 촉촉하고 산뜻해진 피부. 남은 여름이 더 기대되는 이유랍니다. ', 'BRAND SHOP', '닫기', '닫기']","['전체', 'DMT 그대로 쏙! 보습 젤크림💦 ', '이 시즌 딱! 피지오겔 BEST🌞', '명불허전 DMT 쟁일 타임💗']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110005&trackingCd=Home_Planshop1_6_PROD
달바❤️호시 브랜드위크,23.07.24,23.07.30,달바,"

달바
무더운 여름무너짐없이핑크빛 톤업
~60%, 호시 포토엽서 증정


","[' 달바♥호시 BRAND WEEK 단, 7일 달바 단독 할인+증정 혜택까지!']","['전체', '호시❤️달바 올리브영 단독 기획', '여름! 진정&수분으로 간편케어', '강력한 자외선, 안심 차단 선케어', '달아오른 피부 1장으로 진정케어', '여름! 빛나는 피부를 위한 바디케어', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102740052&trackingCd=Home_Planshop1_7_PROD
쏘피 안심숙면팬티로 한여름에도 꿀잠,23.07.24,23.07.30,쏘피,"

쏘피
뒤척임 심한여름밤에도안심해요
최대 58%할인


",['07.24-07.30 쏘피 안심숙면팬티로 한 여름에도 꿀잠 벨리곰 리유저블백 증정'],"['전체', '쏘피 입오버로 안심숙면💤', '빠른 흡수력 볼록맞춤 ', '피부가 편한 유기농&무표백 생리대', '스웨덴산 무표백 라베르플랑🌲', '순하고 부드러운 트웬티🤍', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102860068&trackingCd=Home_Planshop1_8_PROD
무더운 여름에는 진정&상쾌 Y존케어,23.07.24,23.07.31,Y존케어,"

Y존케어
상쾌한일상을 위해준비해요
최대 51%할인


",[' 무더운 여름에는 징정&상쾌 y존 케어 UP TO 51% '],"['전체', '여름에도 산뜻한 탐폰&생리대 ', '깨끗하고 상쾌하게 Y존 셀프 케어', '질세정기로 속까지 안심 Y존 케어 ', '애프터 왁싱 Y존케어 필수템', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102860071&trackingCd=Home_Planshop1_9_PROD
여름 필수 파넬 노세범 쿠션,23.07.24,23.07.31,파넬,"

파넬
바르는3세대 기름종이 쿠션
한정 특가 및 럭키드로우


",[' 신개념 기름종이 파넬 노세범 쿠션 한정특가 & 럭키드로우'],"['전체', '파넬 기름종이 쿠션', '파넬 촉촉세럼 쿠션', '파넬 스킨케어 꿀조합']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750161&trackingCd=Home_Planshop1_10_PROD
