promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
7월 올영pick,23.07.01,23.07.31,올영 p!ck,"

올영 p!ck
올리브영이p!ck한이 달의 브랜드
3일 특가&올리브키트 증정


",[' 올영p!ck 7월 '],"['전체', '여름 피하지 말고 즐겨🌞', '다채로운 색조 에디션🧡', '내 피부에도 휴식을🌿', '참을 수 없는 썸머Pick💥', '수분에 풍덩💧', '컬러 리프레시💙', '산뜻하게 리프레시🌳', '속부터 아름다워지는 중💜', '트루 허브 트루 어스💚', '핫썸머맨즈케어👨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102910008&trackingCd=Home_Planshop1_1_PROD
매일매일 습관처럼 올리브영 이너뷰티,23.07.01,23.07.31,올리브영 이너뷰티,"

올리브영 이너뷰티
속부터건강해지는기분이에요
베스트 아이템 최대 50%할인


","[' INNER BEAUTIFUL TIME 올리브영 이너뷰티 ', ' BENEFIT 이너뷰티 최대 50% 할인 공유하면 올리브영 기프트 카드 당첨 응모하면 반얀트리 스파 이용권 당첨 모든 혜택을 지금 바로 APP에서 만나보세요! ', ' [제조원 / 판매원] 콜레올로지 컷팅젤리, 건강기능식품유통전문판매원: 주식회사 어댑트 / 건강기능식품제조원: 코스맥스바이오(주), 콜레올로지 컷팅젤리는 건강기능식품입니다, 적절한 운동과 식이조절을 함께 병행하면 더욱 좋습니다. 바이탈뷰티 슈퍼콜라겐 7days, 제조원:(주)아모레퍼시픽 / 판매원:(주)아모레퍼시픽 니드인 비움효소, 제조원:(주)한국코스모 / 판매원:(주)내츄럴엔도텍 비브리 꼬박꼬밥, 제조원:(주)리빙라이프 / 판매원:(주)비브리브 티젠 콤부차, 제조원:(주)티젠 농업회사 법인 / 판매원:(주)티젠 농업회사 법인 ']","['전체', '속부터 가벼운👀', '속부터 빛나는✨', '속부터 가뿐한💖', '맛있는 식단관리🥙', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103190002&trackingCd=Home_Planshop1_2_PROD
다채로운 색조 콜라보&에디션 출시💖,23.07.01,23.07.31,올영p!ck,"

올영p!ck
소장 욕구를부르는콜라보&에디션
색조 에디션 최대 35%할인


",['덕후들의 소장 욕구 가득! BEST 품목 다채로운 색조 콜라보 & 에디션 출시'],"['전체', '롬앤 상큼?💕 앙큼?🖤', '웨이크메이크 핑크하이웨이💕', '바닐라코X바비™ 콜라보❣']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750146&trackingCd=Home_Planshop1_3_PROD
피부 바캉스 A to Z 💙,23.07.01,23.07.31,올영p!ck,"

올영p!ck
바캉스를 준비하는스킨케어 비법
최대 35%할인


",['내 피부에도 휴식을 바캉스 피부관리 A to Z '],"['전체', 'Love your moment, 러븀', '효능 기반 자연주의, 아리얼', '저자극 더마 스킨케어, 더마토리', '장벽부터 튼튼하게, 일리윤', '비워서 채운 완벽함, 아비브', '세리 언니가 아무거나 쓰겠니?, AHC', '마스크팩 No.1 메디힐', 'PASSION & 비욘드', '선케어 전문가, 아넷사', '기본에 충실한 식물나라', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720071&trackingCd=Home_Planshop1_4_PROD
참을 수 없는 색조 신상 P!CK😎💗,23.07.01,23.07.31,올영p!ck,"

올영p!ck
참을 수 없는여름신상 컬러
색조 신상 최대 20%할인


",['색조 신상은 못참지 베이스부터 컬러 메이크업까지 참을 수 없는 PICK! '],"['전체', '페리페라X말티즈아카이브 ', '레오제이X퓌', '재유X네이밍']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750145&trackingCd=Home_Planshop1_5_PROD
올 여름 피부 수분케어템 총집합💦,23.07.01,23.07.31,올영p!ck,"

올영p!ck
올여름 빼앗긴 수분 충전 시간
수분템 최대 35%할인


",['이제는 정착할 진.정.한 수분템 피부 속까지 촉촉하게 여름철 수분충전 하자!'],"['전체', '#피부속수분충전 웰라쥬', '#수분부스터 아벤느', '#트러블&수분케어 에스트라', '#여름맞이선케어 라로슈포제', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102790071&trackingCd=Home_Planshop1_6_PROD
💙7월의 헤어 올영p!ck💙,23.07.01,23.07.31,올영p!ck,"

올영p!ck
헤어부터시작되는여름휴가 기분
헤어케어/염모제 ~45%


",[' 염색 시작부터 끝까지 썸머 컬러 레시피 7월의 올영 PICK UPTO 45% '],"['전체', '로레알/미쟝센/이지엔', '로레알파리/미쟝센/아도르', '닥터포헤어/힐링버드']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102850075&trackingCd=Home_Planshop1_7_PROD
🌞여름 바디고민 ALL STOP🌞,23.07.01,23.07.10,올영p!ck,"

올영p!ck
무더위 속찝찝함을싹- 씻어내요
바디케어 최대 43%할인


",[' 트러블부터 각질 까지 여름 바디고민'],"['전체', '라운드랩/페이스인네이처/플루', '매끈보송 제모&데오 추천템', '산뜻촉촉 워시&로션 추천템']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800073&trackingCd=Home_Planshop1_8_PROD
썸머 맨즈케어 추천템💙,23.07.01,23.07.10,올영p!ck,"

올영p!ck
산뜻한그를 위한베스트
남성 기초/스타일링 ~30%


","["" MEN'S BEAUTY BIBLE 누구나 쉽게 스킨케어부터 스타일링까지!""]","['전체', '스킨케어 추천템💦', '스타일링 추천템✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102710049&trackingCd=Home_Planshop1_9_PROD
빌리프 라인프렌즈 에디션 출시✨💚,23.07.01,23.07.10,올영p!ck,"

올영p!ck
피부를 위한가장귀여운 만남
빌리프 최대 15%할인


",['여름 스킨케어 추천! 빌리프 라인프렌즈 에코에디션 '],"['전체', '빌리프 라인프렌즈 에디션 출시!', '빌리프 BEST 15% 할인💙', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780068&trackingCd=Home_Planshop1_10_PROD
